"9.07.2021","TRD140721T18",104,5,,,,,,,,,,"9.07.2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.07.2021","TRD140721T18",104,52,,,,,,,,,,"10.07.2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.07.2021","TRD140721T18",104,55,,,,,,,,,,"11.07.2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.07.2021","TRD140721T18",104,57,,,,,,,,,,"12.07.2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.07.2021","TRD140721T18",104,6,,,,,,,,,,"13.07.2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.07.2021","TRD140721T18",100,,,,,,,,,,"14.07.2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20.02.2020","TRD140721T18",100,85,,,,,,,,,,"20.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21.02.2020","TRD140721T18",100,88,,,,,,,,,,"21.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22.02.2020","TRD140721T18",100,91,,,,,,,,,,"22.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23.02.2020","TRD140721T18",100,93,,,,,,,,,,"23.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24.02.2020","TRD140721T18",100,96,,,,,,,,,,"24.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25.02.2020","TRD140721T18",100,98,,,,,,,,,,"25.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.02.2020","TRD140721T18",101,01,,,,,,,,,,"26.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27.02.2020","TRD140721T18",101,04,,,,,,,,,,"27.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28.02.2020","TRD140721T18",101,06,,,,,,,,,,"28.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29.02.2020","TRD140721T18",101,09,,,,,,,,,,"29.02.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.03.2020","TRD140721T18",101,11,,,,,,,,,,"1.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.03.2020","TRD140721T18",101,14,,,,,,,,,,"2.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.03.2020","TRD140721T18",101,16,,,,,,,,,,"3.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.03.2020","TRD140721T18",101,19,,,,,,,,,,"4.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5.03.2020","TRD140721T18",101,22,,,,,,,,,,"5.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.03.2020","TRD140721T18",101,24,,,,,,,,,,"6.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.03.2020","TRD140721T18",101,27,,,,,,,,,,"7.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.03.2020","TRD140721T18",101,29,,,,,,,,,,"8.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.03.2020","TRD140721T18",101,32,,,,,,,,,,"9.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.03.2020","TRD140721T18",101,35,,,,,,,,,,"10.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.03.2020","TRD140721T18",101,37,,,,,,,,,,"11.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.03.2020","TRD140721T18",101,4,,,,,,,,,,"12.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.03.2020","TRD140721T18",101,42,,,,,,,,,,"13.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.03.2020","TRD140721T18",101,45,,,,,,,,,,"14.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15.03.2020","TRD140721T18",101,47,,,,,,,,,,"15.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16.03.2020","TRD140721T18",101,5,,,,,,,,,,"16.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17.03.2020","TRD140721T18",101,53,,,,,,,,,,"17.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18.03.2020","TRD140721T18",101,55,,,,,,,,,,"18.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19.03.2020","TRD140721T18",101,58,,,,,,,,,,"19.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20.03.2020","TRD140721T18",101,6,,,,,,,,,,"20.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21.03.2020","TRD140721T18",101,63,,,,,,,,,,"21.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22.03.2020","TRD140721T18",101,66,,,,,,,,,,"22.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23.03.2020","TRD140721T18",101,68,,,,,,,,,,"23.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24.03.2020","TRD140721T18",101,71,,,,,,,,,,"24.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25.03.2020","TRD140721T18",101,73,,,,,,,,,,"25.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.03.2020","TRD140721T18",101,76,,,,,,,,,,"26.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27.03.2020","TRD140721T18",101,78,,,,,,,,,,"27.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28.03.2020","TRD140721T18",101,81,,,,,,,,,,"28.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29.03.2020","TRD140721T18",101,84,,,,,,,,,,"29.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30.03.2020","TRD140721T18",101,86,,,,,,,,,,"30.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31.03.2020","TRD140721T18",101,89,,,,,,,,,,"31.03.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.04.2020","TRD140721T18",101,91,,,,,,,,,,"1.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.04.2020","TRD140721T18",101,94,,,,,,,,,,"2.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.04.2020","TRD140721T18",101,97,,,,,,,,,,"3.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.04.2020","TRD140721T18",101,99,,,,,,,,,,"4.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5.04.2020","TRD140721T18",102,02,,,,,,,,,,"5.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.04.2020","TRD140721T18",102,04,,,,,,,,,,"6.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.04.2020","TRD140721T18",102,07,,,,,,,,,,"7.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.04.2020","TRD140721T18",102,09,,,,,,,,,,"8.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.04.2020","TRD140721T18",102,12,,,,,,,,,,"9.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.04.2020","TRD140721T18",102,15,,,,,,,,,,"10.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.04.2020","TRD140721T18",102,17,,,,,,,,,,"11.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.04.2020","TRD140721T18",102,2,,,,,,,,,,"12.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.04.2020","TRD140721T18",102,22,,,,,,,,,,"13.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.04.2020","TRD140721T18",102,25,,,,,,,,,,"14.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15.04.2020","TRD140721T18",102,28,,,,,,,,,,"15.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16.04.2020","TRD140721T18",102,3,,,,,,,,,,"16.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17.04.2020","TRD140721T18",102,33,,,,,,,,,,"17.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18.04.2020","TRD140721T18",102,35,,,,,,,,,,"18.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19.04.2020","TRD140721T18",102,38,,,,,,,,,,"19.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20.04.2020","TRD140721T18",102,4,,,,,,,,,,"20.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21.04.2020","TRD140721T18",102,43,,,,,,,,,,"21.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22.04.2020","TRD140721T18",102,46,,,,,,,,,,"22.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23.04.2020","TRD140721T18",102,48,,,,,,,,,,"23.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24.04.2020","TRD140721T18",102,51,,,,,,,,,,"24.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25.04.2020","TRD140721T18",102,53,,,,,,,,,,"25.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.04.2020","TRD140721T18",102,56,,,,,,,,,,"26.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27.04.2020","TRD140721T18",102,58,,,,,,,,,,"27.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28.04.2020","TRD140721T18",102,61,,,,,,,,,,"28.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29.04.2020","TRD140721T18",102,64,,,,,,,,,,"29.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30.04.2020","TRD140721T18",102,66,,,,,,,,,,"30.04.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.05.2020","TRD140721T18",102,69,,,,,,,,,,"1.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.05.2020","TRD140721T18",102,71,,,,,,,,,,"2.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.05.2020","TRD140721T18",102,74,,,,,,,,,,"3.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.05.2020","TRD140721T18",102,77,,,,,,,,,,"4.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5.05.2020","TRD140721T18",102,79,,,,,,,,,,"5.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.05.2020","TRD140721T18",102,82,,,,,,,,,,"6.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.05.2020","TRD140721T18",102,84,,,,,,,,,,"7.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.05.2020","TRD140721T18",102,87,,,,,,,,,,"8.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.05.2020","TRD140721T18",102,89,,,,,,,,,,"9.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.05.2020","TRD140721T18",102,92,,,,,,,,,,"10.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.05.2020","TRD140721T18",102,95,,,,,,,,,,"11.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.05.2020","TRD140721T18",102,97,,,,,,,,,,"12.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.05.2020","TRD140721T18",103,,,,,,,,,,"13.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.05.2020","TRD140721T18",103,02,,,,,,,,,,"14.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15.05.2020","TRD140721T18",103,05,,,,,,,,,,"15.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16.05.2020","TRD140721T18",103,08,,,,,,,,,,"16.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17.05.2020","TRD140721T18",103,1,,,,,,,,,,"17.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18.05.2020","TRD140721T18",103,13,,,,,,,,,,"18.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19.05.2020","TRD140721T18",103,15,,,,,,,,,,"19.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20.05.2020","TRD140721T18",103,18,,,,,,,,,,"20.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21.05.2020","TRD140721T18",103,2,,,,,,,,,,"21.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22.05.2020","TRD140721T18",103,23,,,,,,,,,,"22.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23.05.2020","TRD140721T18",103,26,,,,,,,,,,"23.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24.05.2020","TRD140721T18",103,28,,,,,,,,,,"24.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25.05.2020","TRD140721T18",103,31,,,,,,,,,,"25.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.05.2020","TRD140721T18",103,33,,,,,,,,,,"26.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27.05.2020","TRD140721T18",103,36,,,,,,,,,,"27.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28.05.2020","TRD140721T18",103,39,,,,,,,,,,"28.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29.05.2020","TRD140721T18",103,41,,,,,,,,,,"29.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30.05.2020","TRD140721T18",103,44,,,,,,,,,,"30.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31.05.2020","TRD140721T18",103,46,,,,,,,,,,"31.05.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.06.2020","TRD140721T18",103,49,,,,,,,,,,"1.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.06.2020","TRD140721T18",103,51,,,,,,,,,,"2.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.06.2020","TRD140721T18",103,54,,,,,,,,,,"3.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.06.2020","TRD140721T18",103,57,,,,,,,,,,"4.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5.06.2020","TRD140721T18",103,59,,,,,,,,,,"5.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.06.2020","TRD140721T18",103,62,,,,,,,,,,"6.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.06.2020","TRD140721T18",103,64,,,,,,,,,,"7.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.06.2020","TRD140721T18",103,67,,,,,,,,,,"8.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.06.2020","TRD140721T18",103,7,,,,,,,,,,"9.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.06.2020","TRD140721T18",103,72,,,,,,,,,,"10.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.06.2020","TRD140721T18",103,75,,,,,,,,,,"11.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.06.2020","TRD140721T18",103,77,,,,,,,,,,"12.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.06.2020","TRD140721T18",103,8,,,,,,,,,,"13.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14.06.2020","TRD140721T18",103,82,,,,,,,,,,"14.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15.06.2020","TRD140721T18",103,85,,,,,,,,,,"15.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16.06.2020","TRD140721T18",103,88,,,,,,,,,,"16.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17.06.2020","TRD140721T18",103,9,,,,,,,,,,"17.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18.06.2020","TRD140721T18",103,93,,,,,,,,,,"18.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19.06.2020","TRD140721T18",103,95,,,,,,,,,,"19.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20.06.2020","TRD140721T18",103,98,,,,,,,,,,"20.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21.06.2020","TRD140721T18",104,01,,,,,,,,,,"21.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22.06.2020","TRD140721T18",104,03,,,,,,,,,,"22.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23.06.2020","TRD140721T18",104,06,,,,,,,,,,"23.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24.06.2020","TRD140721T18",104,08,,,,,,,,,,"24.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25.06.2020","TRD140721T18",104,11,,,,,,,,,,"25.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.06.2020","TRD140721T18",104,13,,,,,,,,,,"26.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27.06.2020","TRD140721T18",104,16,,,,,,,,,,"27.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28.06.2020","TRD140721T18",104,19,,,,,,,,,,"28.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29.06.2020","TRD140721T18",104,21,,,,,,,,,,"29.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30.06.2020","TRD140721T18",104,24,,,,,,,,,,"30.06.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.07.2020","TRD140721T18",104,26,,,,,,,,,,"1.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.07.2020","TRD140721T18",104,29,,,,,,,,,,"2.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.07.2020","TRD140721T18",104,32,,,,,,,,,,"3.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4.07.2020","TRD140721T18",104,34,,,,,,,,,,"4.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5.07.2020","TRD140721T18",104,37,,,,,,,,,,"5.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.07.2020","TRD140721T18",104,39,,,,,,,,,,"6.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.07.2020","TRD140721T18",104,42,,,,,,,,,,"7.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.07.2020","TRD140721T18",104,44,,,,,,,,,,"8.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9.07.2020","TRD140721T18",104,47,,,,,,,,,,"9.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.07.2020","TRD140721T18",104,5,,,,,,,,,,"10.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.07.2020","TRD140721T18",104,52,,,,,,,,,,"11.07.2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.04.2020","TRDBRKT42020",102,3024,,,,,,,,,,"8.04.2020","8.04.2020",,,,,,,,"8.04.2020",,,,,,,,,,,,,,,,,,,,,
"9.04.2020","TRDBRKT42020",102,3291,,,,,,,,,,"9.04.2020","9.04.2020",,,,,,,,"9.04.2020",,,,,,,,,,,,,,,,,,,,,
"10.04.2020","TRDBRKT42020",102,3558,,,,,,,,,,"10.04.2020","10.04.2020",,,,,,,,"10.04.2020",,,,,,,,,,,,,,,,,,,,,
"11.04.2020","TRDBRKT42020",102,3825,,,,,,,,,,"11.04.2020","11.04.2020",,,,,,,,"11.04.2020",,,,,,,,,,,,,,,,,,,,,
"12.04.2020","TRDBRKT42020",102,4092,,,,,,,,,,"12.04.2020","12.04.2020",,,,,,,,"12.04.2020",,,,,,,,,,,,,,,,,,,,,
"13.04.2020","TRDBRKT42020",102,436,,,,,,,,,,"13.04.2020","13.04.2020",,,,,,,,"13.04.2020",,,,,,,,,,,,,,,,,,,,,
"14.04.2020","TRDBRKT42020",102,4627,,,,,,,,,,"14.04.2020","14.04.2020",,,,,,,,"14.04.2020",,,,,,,,,,,,,,,,,,,,,
"15.04.2020","TRDBRKT42020",102,4894,,,,,,,,,,"15.04.2020","15.04.2020",,,,,,,,"15.04.2020",,,,,,,,,,,,,,,,,,,,,
"16.04.2020","TRDBRKT42020",102,5161,,,,,,,,,,"16.04.2020","16.04.2020",,,,,,,,"16.04.2020",,,,,,,,,,,,,,,,,,,,,
"17.04.2020","TRDBRKT42020",102,5428,,,,,,,,,,"17.04.2020","17.04.2020",,,,,,,,"17.04.2020",,,,,,,,,,,,,,,,,,,,,
"18.04.2020","TRDBRKT42020",102,5695,,,,,,,,,,"18.04.2020","18.04.2020",,,,,,,,"18.04.2020",,,,,,,,,,,,,,,,,,,,,
"19.04.2020","TRDBRKT42020",102,5962,,,,,,,,,,"19.04.2020","19.04.2020",,,,,,,,"19.04.2020",,,,,,,,,,,,,,,,,,,,,
"20.04.2020","TRDBRKT42020",102,6229,,,,,,,,,,"20.04.2020","20.04.2020",,,,,,,,"20.04.2020",,,,,,,,,,,,,,,,,,,,,
"21.04.2020","TRDBRKT42020",102,6497,,,,,,,,,,"21.04.2020","21.04.2020",,,,,,,,"21.04.2020",,,,,,,,,,,,,,,,,,,,,
"22.04.2020","TRDBRKT42020",102,6764,,,,,,,,,,"22.04.2020","22.04.2020",,,,,,,,"22.04.2020",,,,,,,,,,,,,,,,,,,,,
"23.04.2020","TRDBRKT42020",102,7031,,,,,,,,,,"23.04.2020","23.04.2020",,,,,,,,"23.04.2020",,,,,,,,,,,,,,,,,,,,,
"24.04.2020","TRDBRKT42020",102,7298,,,,,,,,,,"24.04.2020","24.04.2020",,,,,,,,"24.04.2020",,,,,,,,,,,,,,,,,,,,,
"25.04.2020","TRDBRKT42020",102,7565,,,,,,,,,,"25.04.2020","25.04.2020",,,,,,,,"25.04.2020",,,,,,,,,,,,,,,,,,,,,
"26.04.2020","TRDBRKT42020",102,7832,,,,,,,,,,"26.04.2020","26.04.2020",,,,,,,,"26.04.2020",,,,,,,,,,,,,,,,,,,,,
"27.04.2020","TRDBRKT42020",102,8099,,,,,,,,,,"27.04.2020","27.04.2020",,,,,,,,"27.04.2020",,,,,,,,,,,,,,,,,,,,,
"28.04.2020","TRDBRKT42020",102,8366,,,,,,,,,,"28.04.2020","28.04.2020",,,,,,,,"28.04.2020",,,,,,,,,,,,,,,,,,,,,
"29.04.2020","TRDBRKT42020",102,8634,,,,,,,,,,"29.04.2020","29.04.2020",,,,,,,,"29.04.2020",,,,,,,,,,,,,,,,,,,,,
"30.04.2020","TRDBRKT42020",100,,,,,,,,,,"30.04.2020","30.04.2020",,,,,,,,"30.04.2020",,,,,,,,,,,,,,,,,,,,,
"14.01.2020","TRDZKVK42020",100,,,,,,,,,,"14.01.2020","14.01.2020",,,,,,,,"14.01.2020",,,,,,,,,,,,,,,,,,,,,
"15.01.2020","TRDZKVK42020",100,0176,,,,,,,,,,"15.01.2020","15.01.2020",,,,,,,,"15.01.2020",,,,,,,,,,,,,,,,,,,,,
"16.01.2020","TRDZKVK42020",100,0353,,,,,,,,,,"16.01.2020","16.01.2020",,,,,,,,"16.01.2020",,,,,,,,,,,,,,,,,,,,,
"17.01.2020","TRDZKVK42020",100,0529,,,,,,,,,,"17.01.2020","17.01.2020",,,,,,,,"17.01.2020",,,,,,,,,,,,,,,,,,,,,
"18.01.2020","TRDZKVK42020",100,0705,,,,,,,,,,"18.01.2020","18.01.2020",,,,,,,,"18.01.2020",,,,,,,,,,,,,,,,,,,,,
"19.01.2020","TRDZKVK42020",100,0881,,,,,,,,,,"19.01.2020","19.01.2020",,,,,,,,"19.01.2020",,,,,,,,,,,,,,,,,,,,,
"20.01.2020","TRDZKVK42020",100,1058,,,,,,,,,,"20.01.2020","20.01.2020",,,,,,,,"20.01.2020",,,,,,,,,,,,,,,,,,,,,
"21.01.2020","TRDZKVK42020",100,1234,,,,,,,,,,"21.01.2020","21.01.2020",,,,,,,,"21.01.2020",,,,,,,,,,,,,,,,,,,,,
"22.01.2020","TRDZKVK42020",100,141,,,,,,,,,,"22.01.2020","22.01.2020",,,,,,,,"22.01.2020",,,,,,,,,,,,,,,,,,,,,
"23.01.2020","TRDZKVK42020",100,1629,,,,,,,,,,"23.01.2020","23.01.2020",,,,,,,,"23.01.2020",,,,,,,,,,,,,,,,,,,,,
"24.01.2020","TRDZKVK42020",100,1894,,,,,,,,,,"24.01.2020","24.01.2020",,,,,,,,"24.01.2020",,,,,,,,,,,,,,,,,,,,,
"25.01.2020","TRDZKVK42020",100,2158,,,,,,,,,,"25.01.2020","25.01.2020",,,,,,,,"25.01.2020",,,,,,,,,,,,,,,,,,,,,
"26.01.2020","TRDZKVK42020",100,2423,,,,,,,,,,"26.01.2020","26.01.2020",,,,,,,,"26.01.2020",,,,,,,,,,,,,,,,,,,,,
"27.01.2020","TRDZKVK42020",100,2687,,,,,,,,,,"27.01.2020","27.01.2020",,,,,,,,"27.01.2020",,,,,,,,,,,,,,,,,,,,,
"28.01.2020","TRDZKVK42020",100,2951,,,,,,,,,,"28.01.2020","28.01.2020",,,,,,,,"28.01.2020",,,,,,,,,,,,,,,,,,,,,
"29.01.2020","TRDZKVK42020",100,3216,,,,,,,,,,"29.01.2020","29.01.2020",,,,,,,,"29.01.2020",,,,,,,,,,,,,,,,,,,,,
"30.01.2020","TRDZKVK42020",100,348,,,,,,,,,,"30.01.2020","30.01.2020",,,,,,,,"30.01.2020",,,,,,,,,,,,,,,,,,,,,
"31.01.2020","TRDZKVK42020",100,3745,,,,,,,,,,"31.01.2020","31.01.2020",,,,,,,,"31.01.2020",,,,,,,,,,,,,,,,,,,,,
"1.02.2020","TRDZKVK42020",100,4009,,,,,,,,,,"1.02.2020","1.02.2020",,,,,,,,"1.02.2020",,,,,,,,,,,,,,,,,,,,,
"2.02.2020","TRDZKVK42020",100,4273,,,,,,,,,,"2.02.2020","2.02.2020",,,,,,,,"2.02.2020",,,,,,,,,,,,,,,,,,,,,
"3.02.2020","TRDZKVK42020",100,4538,,,,,,,,,,"3.02.2020","3.02.2020",,,,,,,,"3.02.2020",,,,,,,,,,,,,,,,,,,,,
"4.02.2020","TRDZKVK42020",100,4802,,,,,,,,,,"4.02.2020","4.02.2020",,,,,,,,"4.02.2020",,,,,,,,,,,,,,,,,,,,,
"5.02.2020","TRDZKVK42020",100,5066,,,,,,,,,,"5.02.2020","5.02.2020",,,,,,,,"5.02.2020",,,,,,,,,,,,,,,,,,,,,
"6.02.2020","TRDZKVK42020",100,5331,,,,,,,,,,"6.02.2020","6.02.2020",,,,,,,,"6.02.2020",,,,,,,,,,,,,,,,,,,,,
"7.02.2020","TRDZKVK42020",100,5595,,,,,,,,,,"7.02.2020","7.02.2020",,,,,,,,"7.02.2020",,,,,,,,,,,,,,,,,,,,,
